3.161450984761414063e+00,3.161450984761414063e+00,8.906041960482625752e-01,3.350792294305894314e-01,3.350792294305894314e-01,1.217423026315501700e-01,1.217423026315501700e-01,1.217423026315501700e-01,1.217423026315501700e-01,1.217423026315501700e-01,1.217423026315501700e-01,1.217423026315501700e-01,1.217423026315501700e-01,1.217423026315501700e-01,1.217423026315501700e-01,1.217423026315501700e-01,1.217423026315501700e-01,1.217423026315501700e-01,1.217423026315501700e-01,1.217423026315501700e-01
1.854960730255179513e+01,1.161948406429637970e+01,7.311930627727162069e+00,7.242524020191381418e+00,1.448972652016059293e+00,8.572761068751554303e-01,8.572761068751554303e-01,7.041057090392869311e-01,7.041057090392869311e-01,7.041057090392869311e-01,7.041057090392869311e-01,7.041057090392869311e-01,7.041057090392869311e-01,2.693791972780584798e-01,2.693791972780584798e-01,1.115397748253944554e-01,1.115397748253944554e-01,1.115397748253944554e-01,1.115397748253944554e-01,1.115397748253944554e-01
6.294164508754486853e+00,6.167935791430486425e+00,6.167935791430486425e+00,6.167935791430486425e+00,5.228494133426743851e+00,5.228494133426743851e+00,5.228494133426743851e+00,5.228494133426743851e+00,1.654498358097598931e+00,2.139039481396920461e-02,2.139039481396920461e-02,2.139039481396920461e-02,2.139039481396920461e-02,2.139039481396920461e-02,2.139039481396920461e-02,2.139039481396920461e-02,2.139039481396920461e-02,2.139039481396920461e-02,2.139039481396920461e-02,2.139039481396920461e-02
1.768098046449890859e+01,1.768098046449890859e+01,9.209738737221202953e+00,4.404934149716775771e+00,1.585943426688385394e+00,1.585943426688385394e+00,8.982506571611840185e-01,8.982506571611840185e-01,8.982506571611840185e-01,6.729584613389760772e-02,6.729584613389760772e-02,6.729584613389760772e-02,6.729584613389760772e-02,6.729584613389760772e-02,6.729584613389760772e-02,6.729584613389760772e-02,6.729584613389760772e-02,6.729584613389760772e-02,6.729584613389760772e-02,6.729584613389760772e-02
6.849239865776947767e+00,6.849239865776947767e+00,2.923582103509117402e+00,1.688886636666785179e+00,1.688886636666785179e+00,1.688886636666785179e+00,1.688886636666785179e+00,1.688886636666785179e+00,1.688886636666785179e+00,1.688886636666785179e+00,1.688886636666785179e+00,1.688886636666785179e+00,1.506281569623797445e+00,1.506281569623797445e+00,1.369623434808322493e+00,2.694452210942256398e-01,2.694452210942256398e-01,2.694452210942256398e-01,2.694452210942256398e-01,2.694452210942256398e-01
9.827781608042249317e+00,8.760138140576625432e+00,8.582718964578262444e+00,8.582718964578262444e+00,1.173177031869708564e+00,1.173177031869708564e+00,1.173177031869708564e+00,1.173177031869708564e+00,1.173177031869708564e+00,1.641631421432351301e-01,1.641631421432351301e-01,1.641631421432351301e-01,1.641631421432351301e-01,1.641631421432351301e-01,1.641631421432351301e-01,1.641631421432351301e-01,1.641631421432351301e-01,1.641631421432351301e-01,1.641631421432351301e-01,1.641631421432351301e-01
1.491942351317483073e+01,1.491942351317483073e+01,1.352031763039479806e+00,1.352031763039479806e+00,1.352031763039479806e+00,1.193979236907366293e+00,1.193979236907366293e+00,1.193979236907366293e+00,1.193979236907366293e+00,7.255779129795038029e-01,4.610302115370047416e-01,2.346373532408393414e-01,2.346373532408393414e-01,2.346373532408393414e-01,2.346373532408393414e-01,2.346373532408393414e-01,2.346373532408393414e-01,2.346373532408393414e-01,2.346373532408393414e-01,2.346373532408393414e-01
4.813448324193093875e+00,4.813448324193093875e+00,6.438007489299985009e-01,6.438007489299985009e-01,1.222745598427462665e-01,1.222745598427462665e-01,1.222745598427462665e-01,1.222745598427462665e-01,1.222745598427462665e-01,1.222745598427462665e-01,1.222745598427462665e-01,1.222745598427462665e-01,1.222745598427462665e-01,1.222745598427462665e-01,1.222745598427462665e-01,1.222745598427462665e-01,1.222745598427462665e-01,1.222745598427462665e-01,1.222745598427462665e-01,1.222745598427462665e-01
6.611058129733665467e+00,6.611058129733665467e+00,2.601595430544614729e+00,3.073336720432288116e-01,3.020639166252869767e-02,3.020639166252869767e-02,1.631346370414454849e-02,1.631346370414454849e-02,1.631346370414454849e-02,1.631346370414454849e-02,1.631346370414454849e-02,1.631346370414454849e-02,1.631346370414454849e-02,1.631346370414454849e-02,1.631346370414454849e-02,1.631346370414454849e-02,1.631346370414454849e-02,1.631346370414454849e-02,1.631346370414454849e-02,1.631346370414454849e-02
2.137736800810906557e-01,2.137736800810906557e-01,2.137736800810906557e-01,1.656703690833855047e-01,1.656703690833855047e-01,1.478934053139554505e-01,1.478934053139554505e-01,1.478934053139554505e-01,1.478934053139554505e-01,1.478934053139554505e-01,1.478934053139554505e-01,1.478934053139554505e-01,1.478934053139554505e-01,1.478934053139554505e-01,1.478934053139554505e-01,1.478934053139554505e-01,1.453599710392329269e-01,1.006500962576176716e-01,1.006500962576176716e-01,1.006500962576176716e-01
